영업자시작일,업종명,업태명,업소명,소재지(도로명),소재지(지번)
2012-09-19,일반음식점,한식,골목집,"서울특별시 동대문구 답십리로 313-5, 1층 (장안동)",서울특별시 동대문구 장안동 331-8 1층 
2005-09-28,일반음식점,중국식,불타는짜장,,서울특별시 동대문구 답십리동 276-4 (답십리새싹길13) 
2005-09-29,일반음식점,한식,논빼미,,서울특별시 동대문구 장안동 135-21 (전곡시장길101-1) 
2009-12-23,일반음식점,한식,불타는왕십리,"서울특별시 동대문구 회기로 16, 1층 (제기동)",서울특별시 동대문구 제기동 1145-1 
2012-03-28,일반음식점,분식,고향맛 바지락 칼국수,서울특별시 동대문구 천호대로77길 79 (장안동),서울특별시 동대문구 장안동 564 
2005-10-06,일반음식점,한식,추억의연탄구이,"서울특별시 동대문구 고산자로33길 19 (용두동,(용일안5길 7))",서울특별시 동대문구 용두동 52-6 (용일안5길 7) 
2013-03-25,일반음식점,한식,토종순대국,"서울특별시 동대문구 한천로 174 (장안동,(한천로174))",서울특별시 동대문구 장안동 119-18 (한천로174) 
2014-07-09,일반음식점,일식,물고기집,"서울특별시 동대문구 천호대로 281, 1층 (답십리동)",서울특별시 동대문구 답십리동 495-1 지상1층 
2005-10-24,일반음식점,분식,이도감식당,"서울특별시 동대문구 외대역동로 57 (휘경동,(아름길 59))",서울특별시 동대문구 휘경동 155-13 (아름길 59) 
2005-10-26,일반음식점,호프/통닭,산호,"서울특별시 동대문구 답십리로 147 (답십리동,(답십리길 147))",서울특별시 동대문구 답십리동 241-8 (답십리길 147) 
2006-04-04,일반음식점,한식,신현대식당,"서울특별시 동대문구 답십리로69길 89 (장안동,(벚꽃8길 34-1))",서울특별시 동대문구 장안동 327-15 (벚꽃8길 34-1) 
2019-02-12,일반음식점,한식,식닷컴,"서울특별시 동대문구 휘경로2길 4, 1층 (이문동)",서울특별시 동대문구 이문동 288-40 
2019-05-14,일반음식점,한식,마포주물럭,서울특별시 동대문구 고산자로33길 15 (용두동),서울특별시 동대문구 용두동 52-18 
2015-05-18,일반음식점,한식,복성장,서울특별시 동대문구 장한로24길 46 (장안동),서울특별시 동대문구 장안동 338-2 
2005-11-10,일반음식점,한식,해물닭한마리,"서울특별시 동대문구 무학로 134, 1층 (용두동)",서울특별시 동대문구 용두동 119-37 
2016-01-04,일반음식점,한식,엉터리 갈비,"서울특별시 동대문구 왕산로37길 35, 1층 (제기동)",서울특별시 동대문구 제기동 486-19 
2016-06-20,일반음식점,한식,최고을,"서울특별시 동대문구 답십리로66길 132 (장안동,지상1층)",서울특별시 동대문구 장안동 194-11 지상1층 
2011-04-11,일반음식점,통닭(치킨),한마당식당,"서울특별시 동대문구 천호대로 247, 102,103,104호 (답십리동, 매트로팰리스)",서울특별시 동대문구 답십리동 498-5 
2017-12-07,일반음식점,한식,소울,"서울특별시 동대문구 회기로 156, 지하1층 (회기동)",서울특별시 동대문구 회기동 45-105 
2014-12-04,일반음식점,한식,곱창이야기,"서울특별시 동대문구 회기로 135, 1층 (회기동)",서울특별시 동대문구 회기동 60-48 1층 
2011-08-02,일반음식점,까페,피보,"서울특별시 동대문구 회기로 188 (휘경동,(휘경서길 10))",서울특별시 동대문구 휘경동 319-13 (휘경서길 10) 
2011-02-14,일반음식점,일식,엽기떡볶기,"서울특별시 동대문구 제기로 12-1 (제기동,(제기로 14))",서울특별시 동대문구 제기동 138-13 (제기로 14) 
2005-12-06,일반음식점,정종/대포집/소주방,실내왕포차,"서울특별시 동대문구 천장산로4길 48 (이문동,(이문한3길6))",서울특별시 동대문구 이문동 264-173 (이문한3길6) 
2018-03-12,일반음식점,한식,내가찾던최고의맛있는족발,"서울특별시 동대문구 장한로 54, 1층 (장안동)",서울특별시 동대문구 장안동 436-1 
2012-11-05,일반음식점,경양식,라이브카페뜨락,"서울특별시 동대문구 이문로 48, 지하1층 (휘경동)",서울특별시 동대문구 휘경동 183-386 
2018-04-02,일반음식점,김밥(도시락),길동우동,"서울특별시 동대문구 왕산로 114-2, 1층 (용두동)",서울특별시 동대문구 용두동 709-11 
2019-05-07,일반음식점,까페,향진,"서울특별시 동대문구 왕산로 17, 2층 (신설동)",서울특별시 동대문구 신설동 76-57 2층 
2014-09-15,일반음식점,한식,솥뚜껑삼겹살,"서울특별시 동대문구 답십리로58길 46, 1층 (답십리동)",서울특별시 동대문구 답십리동 53-41 1층 
2006-01-03,일반음식점,한식,박가네숯불갈비,"서울특별시 동대문구 장한로8길 92 (장안동,(장평3길 46))",서울특별시 동대문구 장안동 456-19 (장평3길 46) 
2017-11-08,일반음식점,한식,옥돌집,"서울특별시 동대문구 무학로 134, 1층 (용두동)",서울특별시 동대문구 용두동 119-37 
2020-07-24,일반음식점,분식,숙이네반주집,"서울특별시 동대문구 이문로 88-17, 1층 (이문동)",서울특별시 동대문구 이문동 326-2 지상1층 
2016-12-08,일반음식점,한식,진한순대국,"서울특별시 동대문구 전농로37길 101, 1,2층 (전농동)",서울특별시 동대문구 전농동 127-222 
2008-03-14,일반음식점,호프/통닭,쪼끼쪼끼장안사거리점,"서울특별시 동대문구 장한로24길 13 (장안동,(장평10길 7))",서울특별시 동대문구 장안동 344-9 (장평10길 7) 
2006-01-26,일반음식점,한식,은행,"서울특별시 동대문구 서울시립대로 50 (전농동,(배봉로 50))",서울특별시 동대문구 전농동 648-1 (배봉로 50) 
2016-08-04,일반음식점,한식,참존숯불바베큐치킨,"서울특별시 동대문구 서울시립대로 49-1, 1층 (전농동)",서울특별시 동대문구 전농동 643-53 1층 
2007-11-26,일반음식점,한식,돈장군vs소일병,"서울특별시 동대문구 약령시로 43 (제기동,(약령시길 43))",서울특별시 동대문구 제기동 241-14 (약령시길 43) 
2019-05-27,일반음식점,한식,강창구찹쌀진순대회기점,서울특별시 동대문구 이문로 54 (휘경동),서울특별시 동대문구 휘경동 183-352 
2006-02-21,일반음식점,한식,동의보감,,서울특별시 동대문구 용두동 39-358 (1층) 
2006-02-22,일반음식점,한식,동화기사식당,"서울특별시 동대문구 천호대로47길 62 (답십리동,(미나리길32))",서울특별시 동대문구 답십리동 645-8 (미나리길32) 
2017-08-29,일반음식점,패스트푸드,플리즈커피시립대점,"서울특별시 동대문구 망우로18다길 41, 지하1층 (휘경동)",서울특별시 동대문구 휘경동 294-186 지하1층 
2006-09-11,일반음식점,한식,쉬(She),"서울특별시 동대문구 한천로14길 66 (장안동,(장일중앙길38))",서울특별시 동대문구 장안동 428-1 (장일중앙길38) 
2008-04-03,일반음식점,한식,아욱꽃,"서울특별시 동대문구 휘경로2가길 5, 1층 (이문동)",서울특별시 동대문구 이문동 305-85 1층 
2017-12-28,일반음식점,일식,부부식당,"서울특별시 동대문구 장한로 198, 1층 (장안동)",서울특별시 동대문구 장안동 313-4 1층 
2013-04-04,일반음식점,한식,뚱이식당,서울특별시 동대문구 천호대로81길 17 (장안동),서울특별시 동대문구 장안동 419-3 
2019-02-01,일반음식점,일식,인우스시,"서울특별시 동대문구 한천로11길 61-5, 1층 (답십리동)",서울특별시 동대문구 답십리동 19-65 
2010-10-19,일반음식점,호프/통닭,미스터피자(경희대점),"서울특별시 동대문구 경희대로 9-1 (회기동,,42-2)","서울특별시 동대문구 회기동 42-84 ,42-2 "
2016-12-21,일반음식점,한식,브라운돈까스,"서울특별시 동대문구 장한로26길 55, 2층 (장안동)",서울특별시 동대문구 장안동 334-7 2층 
2009-10-14,일반음식점,한식,장진주,"서울특별시 동대문구 약령동길 97 (제기동,(약령동길 73))",서울특별시 동대문구 제기동 948 (약령동길 73) 
2006-03-31,일반음식점,한식,신촌설렁탕,서울특별시 동대문구 경희대로 20 (회기동),서울특별시 동대문구 회기동 33-1 
2019-05-10,일반음식점,호프/통닭,웍곱창,"서울특별시 동대문구 전농로 159, 1층 (전농동)",서울특별시 동대문구 전농동 183-28 1층 
2016-03-28,일반음식점,호프/통닭,쿨,"서울특별시 동대문구 약령시로 99-2, 1층 (제기동)",서울특별시 동대문구 제기동 429-5 
2014-10-24,일반음식점,한식,다래식당,"서울특별시 동대문구 장한로 67 (장안동,(장한로67))",서울특별시 동대문구 장안동 375-9 (장한로67) 
2009-04-08,일반음식점,김밥(도시락),작은김밥천국,"서울특별시 동대문구 서울시립대로 75, 102동 102호 (전농동,신성미소지움APT)",서울특별시 동대문구 전농동 687 신성미소지움APT 102동 102호
2006-04-18,일반음식점,한식,공자식탁,"서울특별시 동대문구 회기로8길 11 (제기동,(지하1층~지상1층) (제청길 7))",서울특별시 동대문구 제기동 1142-8 (지하1층~지상1층) (제청길 7) 
2019-09-17,일반음식점,한식,회포푸는포차,"서울특별시 동대문구 장한로 140, 1층 3호 (장안동)",서울특별시 동대문구 장안동 308-1 
2019-09-05,일반음식점,호프/통닭,노가리이야기,"서울특별시 동대문구 전농로17길 7, 1층 (전농동)",서울특별시 동대문구 전농동 183-5 1층 
2007-10-31,일반음식점,한식,더더치킨,"서울특별시 동대문구 망우로18가길 26 (휘경동,(휘경중2길 1))",서울특별시 동대문구 휘경동 286-5 (휘경중2길 1) 
2007-01-30,일반음식점,호프/통닭,늘봄,"서울특별시 동대문구 한천로18길 15 (장안동,(장안복지길11))",서울특별시 동대문구 장안동 186-50 (장안복지길11) 
2019-02-15,일반음식점,한식,일번지곱창,"서울특별시 동대문구 전농로4가길 12, 1~2층 (답십리동)",서울특별시 동대문구 답십리동 488-93 
2013-10-14,일반음식점,키즈카페,원풀키즈카페,"서울특별시 동대문구 장안벚꽃로 107, 지하1층 (장안동, 현대홈타운상가)",서울특별시 동대문구 장안동 336 현대홈타운상가 지하1층 
2010-02-11,일반음식점,분식,후분,"서울특별시 동대문구 경동시장로10길 51, 1층 (제기동)",서울특별시 동대문구 제기동 486-29 
2012-01-09,일반음식점,호프/통닭,고기야 미안해,"서울특별시 동대문구 경희대로4길 20, 1층 (회기동)",서울특별시 동대문구 회기동 11-7 
2010-06-23,일반음식점,한식,짱구네식당,"서울특별시 동대문구 망우로18가길 25 (휘경동,(휘경중2길 2))",서울특별시 동대문구 휘경동 286-73 (휘경중2길 2) 
2020-02-26,일반음식점,한식,굿아임찜닭(경희대점),"서울특별시 동대문구 경희대로1가길 16-1, 1층 (회기동)",서울특별시 동대문구 회기동 42-55 1층 
2011-04-01,일반음식점,기타,이레(Caffe Library),"서울특별시 동대문구 천호대로 247 (답십리동,(매트로팰리스 205호))",서울특별시 동대문구 답십리동 498-5 (매트로팰리스 205호) 
2006-05-25,일반음식점,분식,대박분식,"서울특별시 동대문구 망우로16길 26 (휘경동,(휘경중길 14))",서울특별시 동대문구 휘경동 286-334 (휘경중길 14) 
2008-11-27,일반음식점,한식,원조왕십리순대국,"서울특별시 동대문구 무학로 102 (용두동,(1층) (무학로 99))",서울특별시 동대문구 용두동 127-10 (1층) (무학로 99) 
2010-06-04,일반음식점,중국식,향원,"서울특별시 동대문구 약령서길 14 (제기동,(약령서길 20))",서울특별시 동대문구 제기동 892-8 (약령서길 20) 
2019-05-30,일반음식점,한식,마왕족발,"서울특별시 동대문구 망우로14길 20-3, 101호 (휘경동)",서울특별시 동대문구 휘경동 293-157 
2006-05-29,일반음식점,한식,한솔푸드,"서울특별시 동대문구 왕산로 109 (제기동,(왕산로 247))",서울특별시 동대문구 제기동 892-71 (왕산로 247) 
2017-04-18,일반음식점,한식,이모네식당,"서울특별시 동대문구 제기로38길 16, 1층 (청량리동)",서울특별시 동대문구 청량리동 32-3 
2011-05-13,일반음식점,호프/통닭,대한닭발1979,"서울특별시 동대문구 장한로 116, 1층 (장안동)",서울특별시 동대문구 장안동 366-1 1층 
2019-12-16,일반음식점,분식,시간의향기,"서울특별시 동대문구 이문로 90, 1층 (이문동)",서울특별시 동대문구 이문동 327-8 
2006-06-12,일반음식점,냉면집,청량리할머니냉면,"서울특별시 동대문구 왕산로37길 53 (제기동,(청량시장3길 27))",서울특별시 동대문구 제기동 469 (청량시장3길 27) 
2006-06-15,일반음식점,통닭(치킨),페리아치킨호프,,서울특별시 동대문구 전농동 354-24 (부군당4길27-7) 
2013-12-03,일반음식점,통닭(치킨),썬더치킨,"서울특별시 동대문구 답십리로72길 108, 1층 (장안동)",서울특별시 동대문구 장안동 349-18 
2012-03-26,일반음식점,분식,이디야(시립대점),서울특별시 동대문구 서울시립대로 164 (전농동),서울특별시 동대문구 전농동 152-11 
2008-06-24,일반음식점,한식,오리떼닭한마리,"서울특별시 동대문구 서울시립대로 132, 1층 (전농동)",서울특별시 동대문구 전농동 129-64 1층 
